Time,Basebldg299,Basebldg300,Basebldg301,Basebldg302,Basebldg303,Basebldg304,Basebldg305,BaseSOC,BaseSOC%,BaseTESindex,BasePower,DFbldg299,DFbldg300,DFbldg301,DFbldg302,DBbldg303,DFbldg304,DFbldg305,DFSOC,DFSOC%,DFTESindex,DFPower,BaselineTotalChillers,DFTotalChillers,kWh Diff,Acc kWh Saving,$ Saving,Acc $ Saving
2019-07-06T09:00,1,1,1,2,1,1,1,5780713.966,100,1,15653.99303,1,1,1,2,0,1,0,4294284.092,74.28639641,1,14577.80315,4,4,1076.189873,384066.8892,43.0475949,15362.67557
2019-07-06T10:00,1,1,1,2,1,1,1,5780713.966,100,1,15310.63074,1,1,1,2,0,1,0,4733839.901,81.89022895,1,14368.90158,4,4,941.7291547,385008.6184,37.66916619,15400.34474
2019-07-06T11:00,1,1,1,2,1,1,1,5780713.966,100,1,15145.04278,1,1,1,2,0,1,0,5176446.764,89.54684136,1,14216.74782,4,4,928.2949629,385936.9133,37.13179851,15437.47653
2019-07-06T12:00,1,1,1,2,1,1,1,5780713.966,100,1,15202.45331,1,1,1,2,0,1,0,5633140.468,97.44714064,1,14282.15234,4,4,920.3009622,386857.2143,36.81203849,15474.28857
2019-07-06T13:00,0,0,0,2,0,0,0,4631483.736,80.11957975,0,346.4031007,0,0,0,2,0,0,0,4383822.372,75.83531027,0,265.9798803,0,0,80.42322042,386937.6375,3.216928817,15477.5055
2019-07-06T14:00,0,0,0,2,0,0,0,3514874.867,60.8034732,0,320.4157056,0,0,0,2,0,0,0,3148022.396,54.45732854,0,258.2859753,0,0,62.12973035,386999.7673,2.485189214,15479.99069
2019-07-06T15:00,0,0,0,2,0,0,0,2383909.056,41.23900732,0,331.6930678,0,0,0,2,0,0,0,1922877.718,33.26367174,0,252.3218225,0,0,79.37124534,387079.1385,3.174849814,15483.16554
2019-07-06T16:00,0,0,0,2,0,0,0,1050656.232,18.1751984,0,518.5015409,0,0,0,2,0,0,0,746367.0477,12.91132985,0,226.2057705,0,0,292.2957704,387371.4343,11.69183082,15494.85737
2019-07-06T17:00,1,1,1,2,1,1,1,1391906.045,24.07844521,1,19020.2745,1,0,1,2,0,1,0,853414.4102,14.7631316,1,12433.87238,4,3,6586.402114,393957.8364,263.4560846,15758.31346
2019-07-06T18:00,1,1,1,2,1,1,1,1754124.455,30.34442571,1,17153.38572,1,0,1,2,0,1,0,993104.5076,17.1796168,1,11338.51531,4,3,5814.870414,399772.7068,232.5948166,15990.90827
2019-07-06T19:00,1,1,1,2,1,1,1,2139446.688,37.01007697,1,16327.6475,1,0,1,2,0,1,0,1200407.323,20.76572773,1,10870.22344,4,3,5457.424058,405230.1309,218.2969623,16209.20523
2019-07-06T20:00,1,1,1,2,1,1,1,2543309.39,43.99645796,1,15741.68383,1,0,1,2,0,1,0,1440649.068,24.92164595,1,10522.98003,4,3,5218.703804,410448.8347,208.7481522,16417.95339
2019-07-06T21:00,1,1,1,2,1,1,1,3020020.513,52.2430366,1,15393.36263,1,1,1,2,0,1,0,2139616.593,37.01301614,1,14256.83535,4,4,1136.527282,411585.3619,45.46109127,16463.41448
2019-07-06T22:00,1,1,1,2,1,1,1,3620807.044,62.63598347,1,18475.61747,0,0,0,2,0,0,0,1670913.983,28.90497598,0,4062.256667,4,1,14413.3608,425998.7227,576.534432,17039.94891
2019-07-06T23:00,1,1,1,2,1,1,1,4198783.386,72.63433914,1,18860.26562,0,0,0,2,0,0,0,782931.1705,13.543849,0,105.7878447,4,0,18754.47778,444753.2005,750.1791111,17790.12802
2019-07-07T00:00,1,1,1,2,1,1,1,4776464.368,82.6275854,1,17853.78064,1,0,0,2,0,0,0,707842.5264,12.24489796,0,7915.138825,4,2,9938.641811,454691.8423,397.5456724,18187.67369
2019-07-07T01:00,1,1,0,2,1,0,1,5161768.315,89.29292032,1,11512.61898,1,1,1,2,0,1,0,1389890.288,24.04357484,1,13745.73967,3,4,-2233.120694,452458.7216,-89.32482775,18098.34887
2019-07-07T02:00,1,1,0,2,1,0,1,5563172.051,96.2367639,1,10466.87032,1,1,1,2,0,1,0,2101681.729,36.35678467,1,12559.19851,3,4,-2092.328194,450366.3934,-83.69312777,18014.65574
2019-07-07T03:00,1,1,0,2,1,0,1,5780713.966,100,1,10495.39923,1,1,1,2,0,1,0,2833921.226,49.02372342,1,12584.69551,3,4,-2089.296282,448277.0972,-83.5718513,17931.08389
2019-07-07T04:00,1,1,0,2,1,0,1,5780713.966,100,1,11033.94012,1,1,1,2,0,1,0,3496251.474,60.48130897,1,13168.42603,3,4,-2134.485912,446142.6113,-85.37943649,17845.70445
2019-07-07T05:00,1,1,0,2,1,0,1,5780713.966,100,1,11317.38385,1,1,1,2,0,1,0,4144287.392,71.69161831,1,13482.32295,3,4,-2164.939094,443977.6722,-86.59756377,17759.10689
2019-07-07T06:00,1,1,0,2,1,0,1,5780713.966,100,1,11809.66169,1,0,1,2,0,1,0,4376705.866,75.71220254,1,10215.46221,3,3,1594.199479,445571.8716,63.76797917,17822.87487
2019-07-07T07:00,1,1,0,2,1,0,1,5780713.966,100,1,13404.09851,1,0,0,2,0,0,0,3747989.555,64.83610117,0,3884.622999,3,1,9519.475514,455091.3471,380.7790206,18203.65389
2019-07-07T08:00,1,1,1,2,1,1,1,5780713.966,100,1,14098.22216,1,1,1,2,0,1,0,4165286.615,72.05488179,1,13074.95839,4,4,1023.263769,456114.6109,40.93055078,18244.58444
2019-07-07T09:00,1,1,1,2,1,1,1,5780713.966,100,1,14318.23517,1,1,1,2,0,1,0,4602599.478,79.61991383,1,13273.068,4,4,1045.167175,457159.7781,41.80668699,18286.39112
2019-07-07T10:00,1,1,1,2,1,1,1,5780713.966,100,1,14865.20727,1,1,1,2,0,1,0,5018041.781,86.8066092,1,13746.93386,4,4,1118.273413,458278.0515,44.73093653,18331.12206
2019-07-07T11:00,1,1,1,2,1,1,1,5780713.966,100,1,15020.34822,1,1,1,2,0,1,0,5405493.658,93.50910096,1,13855.21681,4,4,1165.13141,459443.1829,46.6052564,18377.72732
2019-07-07T12:00,1,1,1,2,1,1,1,5780713.966,100,1,14936.06293,1,1,1,2,0,1,0,5756049.043,99.57332394,1,13753.70233,4,4,1182.360596,460625.5435,47.29442385,18425.02174
2019-07-07T13:00,0,0,0,2,0,0,0,4663793.557,80.67850415,0,645.5930697,0,0,0,2,0,0,0,4508185.069,77.98664828,0,265.1453912,0,0,380.4476785,461005.9912,15.21790714,18440.23965
2019-07-07T14:00,0,0,0,2,0,0,0,3517658.247,60.85162262,0,343.8816387,0,0,0,2,0,0,0,3217995.92,55.66779362,0,290.119952,0,0,53.76168668,461059.7529,2.150467467,18442.39012
2019-07-07T15:00,0,0,0,2,0,0,0,2428343.779,42.00767921,0,299.6592697,0,0,0,2,0,0,0,2004297.655,34.6721472,0,246.0126811,0,0,53.64658864,461113.3995,2.145863546,18444.53598
2019-07-07T16:00,0,0,0,2,0,0,0,1320367.099,22.84090005,0,313.7549491,0,0,0,2,0,0,0,826385.0173,14.2955528,0,226.9335302,0,0,86.82141884,461200.2209,3.472856753,18448.00884
2019-07-07T17:00,1,1,1,2,0,1,0,1713725.943,29.64557584,1,16100.25582,1,1,1,2,0,1,0,1360844.803,23.54111985,1,15724.61135,4,4,375.6444646,461575.8654,15.02577858,18463.03461
2019-07-07T18:00,1,1,1,2,0,1,0,1972746.637,34.12634924,1,17428.12275,1,0,1,2,0,1,0,1396987.189,24.16634343,1,12382.387,4,3,5045.735752,466621.6011,201.8294301,18664.86404
2019-07-07T19:00,1,1,1,2,0,1,0,2294907.918,39.69938544,1,17787.6527,1,0,1,2,0,1,0,1495073.231,25.86312417,1,12642.98364,4,3,5144.669063,471766.2702,205.7867625,18870.65081
2019-07-07T20:00,1,1,1,2,0,1,0,2639963.213,45.66846291,1,18288.0852,1,0,0,2,0,0,0,1208331.703,20.9028108,0,8645.589416,4,2,9642.495785,481408.766,385.6998314,19256.35064
2019-07-07T21:00,1,1,1,2,0,1,0,3020921.31,52.25861941,1,18355.95547,0,0,0,2,0,0,0,707842.5264,12.24489796,0,4351.400378,4,1,14004.55509,495413.321,560.1822037,19816.53284
2019-07-07T22:00,1,1,1,2,0,1,0,3392389.079,58.68460366,1,17653.77966,1,0,1,2,0,1,0,867676.3845,15.00984809,1,12557.11928,4,3,5096.660378,500509.9814,203.8664151,20020.39926
2019-07-07T23:00,1,1,1,2,0,1,0,3764450.963,65.12086544,1,17044.81659,1,0,1,2,0,1,0,1037401.226,17.94590136,1,12129.74841,4,3,4915.068179,505425.0496,196.6027272,20217.00198
