Time,Baseline,DR
6/25/19 16:38,551,572
6/25/19 16:39,551,572
6/25/19 16:40,550,571
6/25/19 16:41,548,571
6/25/19 16:42,548,571
6/25/19 16:43,548,571
6/25/19 16:44,548,571
6/25/19 16:45,548,571
6/25/19 16:46,548,571
6/25/19 16:47,548,571
6/25/19 16:48,548,572
6/25/19 16:49,550,573
6/25/19 16:50,551,575
6/25/19 16:51,551,572
6/25/19 16:52,549,572
6/25/19 16:53,549,572
6/25/19 16:54,549,572
6/25/19 16:55,547,570
6/25/19 16:56,549,572
6/25/19 16:57,549,572
6/25/19 16:58,548,572
6/25/19 16:59,546,569
6/25/19 17:00,545,569
6/25/19 17:01,546,571
6/25/19 17:02,545,569
6/25/19 17:03,544,569
6/25/19 17:04,546,569
6/25/19 17:05,544,569
6/25/19 17:06,545,566
6/25/19 17:07,548,569
6/25/19 17:08,548,569
6/25/19 17:09,550,571
6/25/19 17:10,552,573
6/25/19 17:11,552,573
6/25/19 17:12,551,573
6/25/19 17:13,552,574
6/25/19 17:14,550,573
6/25/19 17:15,551,574
6/25/19 17:16,551,574
6/25/19 17:17,553,574
6/25/19 17:18,554,575
6/25/19 17:19,551,573
6/25/19 17:20,553,575
6/25/19 17:21,555,575
6/25/19 17:22,557,577
6/25/19 17:23,555,577
6/25/19 17:24,553,577
6/25/19 17:25,553,577
6/25/19 17:26,553,577
6/25/19 17:27,551,575
6/25/19 17:28,551,575
6/25/19 17:29,555,575
6/25/19 17:30,553,571
6/25/19 17:31,551,569
6/25/19 17:32,550,569
6/25/19 17:33,551,568
6/25/19 17:34,554,569
6/25/19 17:35,554,569
6/25/19 17:36,555,571
6/25/19 17:37,554,569
6/25/19 17:38,554,569
6/25/19 17:39,558,573
6/25/19 17:40,559,575
6/25/19 17:41,565,578
6/25/19 17:42,568,582
6/25/19 17:43,572,586
6/25/19 17:44,574,587
6/25/19 17:45,576,589
6/25/19 17:46,575,589
6/25/19 17:47,575,589
6/25/19 17:48,577,591
6/25/19 17:49,577,591
6/25/19 17:50,577,591
6/25/19 17:51,576,590
6/25/19 17:52,576,588
6/25/19 17:53,576,588
6/25/19 17:54,576,588
6/25/19 17:55,575,587
6/25/19 17:56,573,587
6/25/19 17:57,573,585
6/25/19 17:58,573,585
6/25/19 17:59,573,585
6/25/19 18:00,573,585
6/25/19 18:01,572,585
6/25/19 18:02,572,585
6/25/19 18:03,572,585
6/25/19 18:04,574,587
6/25/19 18:05,574,588
6/25/19 18:06,573,589
6/25/19 18:07,573,587
6/25/19 18:08,572,586
6/25/19 18:09,574,586
6/25/19 18:10,575,588
6/25/19 18:11,575,587
6/25/19 18:12,578,590
6/25/19 18:13,580,590
6/25/19 18:14,578,591
6/25/19 18:15,577,591
6/25/19 18:16,577,590
6/25/19 18:17,579,592
6/25/19 18:18,582,595
6/25/19 18:19,583,594
6/25/19 18:20,583,596
6/25/19 18:21,584,595
6/25/19 18:22,582,595
6/25/19 18:23,582,595
6/25/19 18:24,581,593
6/25/19 18:25,577,591
6/25/19 18:26,578,589
6/25/19 18:27,576,585
6/25/19 18:28,578,585
6/25/19 18:29,578,585
6/25/19 18:30,577,584
6/25/19 18:31,579,585
6/25/19 18:32,579,585
6/25/19 18:33,581,587
6/25/19 18:34,579,585
6/25/19 18:35,579,585
6/25/19 18:36,579,585
6/25/19 18:37,578,583
6/25/19 18:38,577,583
6/25/19 18:39,577,582
6/25/19 18:40,577,584
6/25/19 18:41,576,584
6/25/19 18:42,572,583
6/25/19 18:43,571,581
6/25/19 18:44,572,581
6/25/19 18:45,572,581
6/25/19 18:46,573,581
6/25/19 18:47,573,581
6/25/19 18:48,573,582
6/25/19 18:49,571,577
6/25/19 18:50,571,576
6/25/19 18:51,568,574
6/25/19 18:52,568,573
6/25/19 18:53,566,573
6/25/19 18:54,567,574
6/25/19 18:55,567,574
6/25/19 18:56,567,574
6/25/19 18:57,571,578
6/25/19 18:58,571,578
6/25/19 18:59,571,577
6/25/19 19:00,571,576
6/25/19 19:01,571,576
6/25/19 19:02,569,576
6/25/19 19:03,567,574
6/25/19 19:04,567,574
6/25/19 19:05,565,572
6/25/19 19:06,563,570
6/25/19 19:07,561,568
6/25/19 19:08,563,568
6/25/19 19:09,563,568
6/25/19 19:10,563,568
6/25/19 19:11,562,568
6/25/19 19:12,559,565
6/25/19 19:13,559,564
6/25/19 19:14,559,564
6/25/19 19:15,561,566
6/25/19 19:16,562,568
6/25/19 19:17,562,567
6/25/19 19:18,557,565
6/25/19 19:19,557,564
6/25/19 19:20,557,564
6/25/19 19:21,557,564
6/25/19 19:22,557,564
6/25/19 19:23,556,564
6/25/19 19:24,559,565
6/25/19 19:25,559,564
6/25/19 19:26,559,564
6/25/19 19:27,558,563
6/25/19 19:28,556,562
6/25/19 19:29,554,561
6/25/19 19:30,554,561
6/25/19 19:31,554,561
6/25/19 19:32,553,560
6/25/19 19:33,551,560
6/25/19 19:34,549,558
6/25/19 19:35,547,556
6/25/19 19:36,547,556
6/25/19 19:37,546,555
6/25/19 19:38,546,555
6/25/19 19:39,547,555
6/25/19 19:40,547,558
6/25/19 19:41,549,560
6/25/19 19:42,551,560
6/25/19 19:43,551,560
6/25/19 19:44,555,564
6/25/19 19:45,555,564
6/25/19 19:46,557,564
6/25/19 19:47,557,564
6/25/19 19:48,556,564
6/25/19 19:49,556,563
6/25/19 19:50,557,564
6/25/19 19:51,555,564
6/25/19 19:52,555,562
6/25/19 19:53,551,559
6/25/19 19:54,551,558
6/25/19 19:55,550,558
6/25/19 19:56,548,555
6/25/19 19:57,548,555
6/25/19 19:58,550,557
6/25/19 19:59,550,559
6/25/19 20:00,551,561
6/25/19 20:01,551,560
6/25/19 20:02,551,560
6/25/19 20:03,551,560
6/25/19 20:04,551,560
6/25/19 20:05,553,560
6/25/19 20:06,553,560
6/25/19 20:07,552,560
6/25/19 20:08,549,557
6/25/19 20:09,550,555
6/25/19 20:10,550,556
6/25/19 20:11,549,554
6/25/19 20:12,547,552
6/25/19 20:13,549,554
6/25/19 20:14,551,556
6/25/19 20:15,549,554
6/25/19 20:16,549,554
6/25/19 20:17,551,554
6/25/19 20:18,553,556
6/25/19 20:19,551,554
6/25/19 20:20,551,554
6/25/19 20:21,552,555
6/25/19 20:22,552,555
6/25/19 20:23,552,555
6/25/19 20:24,552,555
6/25/19 20:25,551,555
6/25/19 20:26,551,554
6/25/19 20:27,551,554
6/25/19 20:28,551,554
6/25/19 20:29,551,554
6/25/19 20:30,551,554
6/25/19 20:31,553,556
6/25/19 20:32,553,556
6/25/19 20:33,553,556
6/25/19 20:34,552,556
6/25/19 20:35,552,555
6/25/19 20:36,554,557
6/25/19 20:37,554,557
6/25/19 20:38,556,559
6/25/19 20:39,558,561
6/25/19 20:40,555,559
6/25/19 20:41,555,558
6/25/19 20:42,553,558
6/25/19 20:43,552,556
6/25/19 20:44,552,555
6/25/19 20:45,552,555
6/25/19 20:46,553,556
6/25/19 20:47,553,556
6/25/19 20:48,555,556
6/25/19 20:49,555,556
6/25/19 20:50,555,556
6/25/19 20:51,555,558
6/25/19 20:52,553,558
6/25/19 20:53,553,556
6/25/19 20:54,553,556
6/25/19 20:55,553,556
6/25/19 20:56,553,556
6/25/19 20:57,555,556
6/25/19 20:58,554,556
6/25/19 20:59,554,555
6/25/19 21:00,554,555
6/25/19 21:01,552,553
6/25/19 21:02,550,553
6/25/19 21:03,550,551
6/25/19 21:04,552,553
6/25/19 21:05,552,553
6/25/19 21:06,550,551
6/25/19 21:07,552,553
6/25/19 21:08,550,553
6/25/19 21:09,550,553
6/25/19 21:10,549,553
6/25/19 21:11,549,552
6/25/19 21:12,548,551
6/25/19 21:13,548,553
6/25/19 21:14,550,551
6/25/19 21:15,550,550
6/25/19 21:16,550,550
6/25/19 21:17,550,550
6/25/19 21:18,550,550
6/25/19 21:19,550,550
6/25/19 21:20,550,550
6/25/19 21:21,548,550
6/25/19 21:22,546,548
6/25/19 21:23,547,549
6/25/19 21:24,547,551
6/25/19 21:25,547,549
6/25/19 21:26,547,549
6/25/19 21:27,547,547
6/25/19 21:28,547,547
6/25/19 21:29,547,547
6/25/19 21:30,547,547
6/25/19 21:31,545,545
6/25/19 21:32,545,545
6/25/19 21:33,543,545
6/25/19 21:34,542,545
6/25/19 21:35,541,543
6/25/19 21:36,541,543
6/25/19 21:37,541,543
6/25/19 21:38,541,543
6/25/19 21:39,543,543
6/25/19 21:40,542,543
6/25/19 21:41,542,542
6/25/19 21:42,541,542
6/25/19 21:43,540,541
6/25/19 21:44,540,540
6/25/19 21:45,540,540
6/25/19 21:46,542,542
6/25/19 21:47,542,542
6/25/19 21:48,540,540
6/25/19 21:49,540,540
6/25/19 21:50,540,540
6/25/19 21:51,540,540
6/25/19 21:52,540,540
6/25/19 21:53,540,540
6/25/19 21:54,542,542
6/25/19 21:55,542,542
6/25/19 21:56,542,542
6/25/19 21:57,542,542
6/25/19 21:58,541,542
6/25/19 21:59,537,539
6/25/19 22:00,539,541
6/25/19 22:01,540,542
6/25/19 22:02,537,542
6/25/19 22:03,537,539
6/25/19 22:04,536,539
6/25/19 22:05,538,540
6/25/19 22:06,538,540
6/25/19 22:07,538,540
6/25/19 22:08,535,538
6/25/19 22:09,535,537
6/25/19 22:10,533,537
6/25/19 22:11,535,537
6/25/19 22:12,535,537
6/25/19 22:13,535,537
6/25/19 22:14,535,538
6/25/19 22:15,533,535
6/25/19 22:16,533,535
6/25/19 22:17,531,533
6/25/19 22:18,531,533
6/25/19 22:19,530,533
6/25/19 22:20,530,532
6/25/19 22:21,532,534
6/25/19 22:22,534,534
6/25/19 22:23,534,534
6/25/19 22:24,535,536
6/25/19 22:25,535,535
6/25/19 22:26,535,535
6/25/19 22:27,534,534
6/25/19 22:28,531,531
6/25/19 22:29,531,531
6/25/19 22:30,529,531
6/25/19 22:31,529,529
6/25/19 22:32,528,529
6/25/19 22:33,526,526
6/25/19 22:34,526,526
6/25/19 22:35,524,526
6/25/19 22:36,524,524
6/25/19 22:37,524,524
6/25/19 22:38,524,524
6/25/19 22:39,524,524
6/25/19 22:40,524,524
6/25/19 22:41,522,524
6/25/19 22:42,520,524
6/25/19 22:43,520,522
6/25/19 22:44,520,522
6/25/19 22:45,520,522
6/25/19 22:46,520,522
6/25/19 22:47,518,522
6/25/19 22:48,518,522
6/25/19 22:49,516,522
6/25/19 22:50,516,522
6/25/19 22:51,518,524
6/25/19 22:52,518,524
6/25/19 22:53,520,524
6/25/19 22:54,520,524
6/25/19 22:55,522,526
6/25/19 22:56,522,526
6/25/19 22:57,518,526
6/25/19 22:58,518,526
6/25/19 22:59,514,524
6/25/19 23:00,512,522
6/25/19 23:01,514,524
6/25/19 23:02,516,524
6/25/19 23:03,518,524
6/25/19 23:04,516,522
6/25/19 23:05,518,522
6/25/19 23:06,518,522
6/25/19 23:07,518,522
6/25/19 23:08,518,522
6/25/19 23:09,518,522
6/25/19 23:10,518,522
6/25/19 23:11,518,522
6/25/19 23:12,520,524
6/25/19 23:13,520,524
6/25/19 23:14,520,524
6/25/19 23:15,520,524
6/25/19 23:16,520,524
6/25/19 23:17,518,522
6/25/19 23:18,518,522
6/25/19 23:19,516,520
6/25/19 23:20,516,520
6/25/19 23:21,514,519
6/25/19 23:22,512,516
6/25/19 23:23,516,520
6/25/19 23:24,515,519
6/25/19 23:25,515,519
6/25/19 23:26,515,519
6/25/19 23:27,515,519
6/25/19 23:28,514,518
6/25/19 23:29,514,518
6/25/19 23:30,514,518
6/25/19 23:31,514,518
6/25/19 23:32,512,516
6/25/19 23:33,512,516
6/25/19 23:34,512,516
6/25/19 23:35,512,516
6/25/19 23:36,513,517
6/25/19 23:37,515,519
6/25/19 23:38,515,519
6/25/19 23:39,515,519
6/25/19 23:40,515,519
6/25/19 23:41,515,519
6/25/19 23:42,515,519
6/25/19 23:43,515,519
6/25/19 23:44,511,519
6/25/19 23:45,511,519
6/25/19 23:46,511,519
6/25/19 23:47,511,519
6/25/19 23:48,509,517
6/25/19 23:49,511,517
6/25/19 23:50,515,517
6/25/19 23:51,512,514
6/25/19 23:52,512,514
6/25/19 23:53,511,513
6/25/19 23:54,509,511
6/25/19 23:55,510,512
6/25/19 23:56,509,511
6/25/19 23:57,507,509
6/25/19 23:58,509,509
6/25/19 23:59,509,509
